,account_id,date_key,revenue,source
0,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-01-01,7.729203767405743,display_ads
1,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-02-01,1.5696342806479802,display_ads
2,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-03-01,0.5004064335826142,display_ads
3,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-04-01,0.4608942266664551,display_ads
4,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-05-01,4.098372869738038,display_ads
5,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-06-01,1.5438290552656508,display_ads
6,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-07-01,0.14306416455757143,display_ads
7,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-08-01,2.727218735262057,display_ads
8,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-09-01,4.433025748948358,display_ads
9,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-10-01,1.0022658059744372,display_ads
10,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-11-01,7.627791977149165,display_ads
11,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-12-01,1.3527617945359316,display_ads
12,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-01-01,8.310930177577427,display_ads
13,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-02-01,4.577816276674495,display_ads
14,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-03-01,5.187629928932459,display_ads
15,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-04-01,2.560297766550317,display_ads
16,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-05-01,5.316896823664141,display_ads
17,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-06-01,2.9586616058682402,display_ads
18,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-07-01,4.911156267461255,display_ads
19,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-08-01,2.4594421919660494,display_ads
20,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-09-01,5.680653302892909,display_ads
21,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-10-01,0.9610879880999057,display_ads
22,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-11-01,5.819219106424001,display_ads
23,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-12-01,2.1117359723868145,display_ads
24,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-01-01,8.728460006446678,video_ads
25,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-02-01,6.171740251848046,video_ads
26,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-03-01,6.043738835517992,video_ads
27,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-04-01,1.517947198213857,video_ads
28,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-05-01,7.955347033740258,video_ads
29,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-06-01,9.41548288866059,video_ads
30,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-07-01,8.861192217738335,video_ads
31,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-08-01,4.409098338794449,video_ads
32,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-09-01,2.1710473858005175,video_ads
33,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-10-01,2.718479426279161,video_ads
34,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-11-01,4.838399621921429,video_ads
35,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-12-01,4.496747885866002,video_ads
36,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-01-01,3.0789708971250795,video_ads
37,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-02-01,5.673290668710012,video_ads
38,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-03-01,7.554713532673368,video_ads
39,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-04-01,3.2898346150085667,video_ads
40,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-05-01,6.625589402380118,video_ads
41,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-06-01,8.564819116172668,video_ads
42,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-07-01,7.649656564022073,video_ads
43,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-08-01,6.196846036199338,video_ads
44,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-09-01,6.068689267971243,video_ads
45,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-10-01,0.33495704664627923,video_ads
46,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-11-01,1.0063269085605298,video_ads
47,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-12-01,8.638165470418716,video_ads
48,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-01-01,4.980349654148213,svod
49,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-02-01,1.9268745837606227,svod
50,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-03-01,3.1002197122744244,svod
51,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-04-01,8.177875302927898,svod
52,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-05-01,9.653747286644826,svod
53,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-06-01,2.886463373344672,svod
54,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-07-01,4.478491244871639,svod
55,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-08-01,2.9038049059947113,svod
56,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-09-01,9.237112111374982,svod
57,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-10-01,4.815836313944905,svod
58,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-11-01,9.260820615854216,svod
59,162fca11-60c6-4713-bf9f-2f266eaa6e24,2019-12-01,1.5400854991659962,svod
60,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-01-01,4.266333690526762,svod
61,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-02-01,2.5678258683336663,svod
62,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-03-01,3.557184036414668,svod
63,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-04-01,8.438439283505012,svod
64,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-05-01,0.6581222896616112,svod
65,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-06-01,6.208570452422429,svod
66,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-07-01,3.590138454306574,svod
67,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-08-01,2.1928384658217768,svod
68,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-09-01,2.5891099589920197,svod
69,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-10-01,3.910965461725829,svod
70,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-11-01,9.111104647973612,svod
71,162fca11-60c6-4713-bf9f-2f266eaa6e24,2020-12-01,2.1660066195093375,svod
72,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-02-01,7.6679669804642945,display_ads
73,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-05-01,7.9998077219123465,display_ads
74,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-06-01,0.8355701026046491,display_ads
75,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-07-01,1.2506398988980572,display_ads
76,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-08-01,1.4421091275075315,display_ads
77,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-09-01,8.129704199212316,display_ads
78,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-11-01,4.294797832053501,display_ads
79,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-02-01,2.7709382416000237,display_ads
80,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-03-01,5.919977474769503,display_ads
81,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-05-01,7.612982020589286,display_ads
82,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-06-01,1.557280766960235,display_ads
83,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-07-01,6.536496253572724,display_ads
84,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-08-01,7.5369245094115245,display_ads
85,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-10-01,3.7518394140693703,display_ads
86,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-11-01,6.584970031359481,display_ads
87,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-12-01,6.707074728377501,display_ads
88,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-01-01,2.4618908208939114,video_ads
89,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-02-01,9.435748006919816,video_ads
90,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-03-01,8.371286939012073,video_ads
91,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-04-01,6.118851824065089,video_ads
92,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-07-01,8.205528358983099,video_ads
93,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-10-01,0.34546752361283684,video_ads
94,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-11-01,9.557890759484476,video_ads
95,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-12-01,5.616283698732143,video_ads
96,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-01-01,2.4852824579786024,video_ads
97,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-02-01,6.984180217566781,video_ads
98,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-03-01,7.250780446504654,video_ads
99,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-04-01,3.900099137968297,video_ads
100,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-08-01,2.244354938195369,video_ads
101,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-09-01,7.348026690814686,video_ads
102,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-10-01,9.451952961166537,video_ads
103,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-11-01,5.76076727826228,video_ads
104,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-12-01,9.787784220525301,video_ads
105,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-01-01,6.991980864346623,svod
106,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-02-01,1.4769684122403126,svod
107,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-06-01,4.0754655192387,svod
108,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-07-01,2.335631672893369,svod
109,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-09-01,3.5083799803341797,svod
110,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-10-01,7.288335347674502,svod
111,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2019-12-01,6.620167517140826,svod
112,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-01-01,0.7732968712001931,svod
113,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-02-01,1.64739785238325,svod
114,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-06-01,4.360585944511419,svod
115,b38b93e9-9d7d-49b4-aa63-8bb21fc1b899,2020-09-01,4.138924595796785,svod
116,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2019-01-01,2.1572536270390863,display_ads
117,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2019-02-01,3.5978987392382678,display_ads
118,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2019-03-01,4.0819047838558875,display_ads
119,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2019-04-01,5.207898158630233,display_ads
120,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2019-05-01,1.6164226383675795,display_ads
121,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2019-06-01,8.026619734543383,display_ads
122,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2019-07-01,4.355599342575427,display_ads
123,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2019-08-01,1.2720935721039806,display_ads
124,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2019-11-01,9.462373125440347,display_ads
125,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2019-12-01,8.23649883004435,display_ads
126,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2020-03-01,8.371559464009824,display_ads
127,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2020-06-01,9.3693511100474,display_ads
128,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2020-07-01,0.11746996859703929,display_ads
129,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2020-09-01,5.238280354121597,display_ads
130,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2020-11-01,3.3003466351397592,display_ads
131,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2020-12-01,0.4816692571113834,display_ads
132,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2019-01-01,4.180700988581968,video_ads
133,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2019-03-01,3.4208668721897837,video_ads
134,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2019-05-01,8.62878444599339,video_ads
135,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2019-06-01,3.2191794383241534,video_ads
136,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2019-10-01,8.973708682602004,video_ads
137,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2019-11-01,6.004368221833516,video_ads
138,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2020-01-01,1.8534903160467364,video_ads
139,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2020-02-01,5.244726659692195,video_ads
140,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2020-03-01,9.966298622627448,video_ads
141,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2020-04-01,9.276805470678678,video_ads
142,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2020-05-01,8.814035324434087,video_ads
143,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2020-06-01,3.0101140418655725,video_ads
144,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2020-07-01,6.569147069396475,video_ads
145,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2020-08-01,0.3113924709097493,video_ads
146,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2020-11-01,8.295688853134282,video_ads
147,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2020-12-01,7.8180783823522,video_ads
148,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2019-01-01,2.2773815695466846,svod
149,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2019-04-01,5.89912503962828,svod
150,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2019-05-01,9.25456459192162,svod
151,b1a78797-80b1-4e75-b2dd-c25c183f1e0d,2019-06-01,4.05971508878041,svod
